title,imdbid,year,rating,BUDGET,passed,adj_budget
"Queen, The",436697,2006,3,15000000.0,True,21774925.595238097
For Your Consideration,470765,2006,3,12000000.0,True,17419940.476190474
Slither,439815,2006,3,15000000.0,True,21774925.595238097
Smokin&#39; Aces,475394,2006,3,17000000.0,True,24678249.007936507
Zoom,383060,2006,3,75600000.0,True,109745624.99999999
Black Christmas,454082,2006,3,9000000.0,True,13064955.357142854
Perfume: The Story of a Murderer,396171,2006,3,50000000.0,True,72583085.31746031
Snakes on a Plane,417148,2006,3,33000000.0,True,47904836.30952381
Miss Potter,482546,2006,3,30000000.0,True,43549851.190476194
Running with Scissors,439289,2006,3,12000000.0,True,17419940.476190474
Southland Tales,405336,2006,3,17000000.0,True,24678249.007936507
"Fountain, The",414993,2006,3,35000000.0,True,50808159.72222222
Cars,317219,2006,1,120000000.0,False,174199404.76190478
Tekkon kinkurito,831888,2006,0,4200000.0,False,6096979.166666667
Nacho Libre,457510,2006,0,35000000.0,False,50808159.72222222
"Prestige, The",482571,2006,1,40000000.0,False,58066468.25396825
Inside Man,454848,2006,3,45000000.0,True,65324776.785714276
"Good Shepherd, The",343737,2006,0,85000000.0,False,123391245.03968252
Half Nelson,468489,2006,3,700000.0,True,1016163.1944444444
A Scanner Darkly,405296,2006,1,8700000.0,False,12629456.845238095
Notes on a Scandal,465551,2006,3,15000000.0,True,21774925.595238097
A Prairie Home Companion,420087,2006,3,10000000.0,True,14516617.063492062
"Fall, The",460791,2006,3,30000000.0,True,43549851.190476194
Ultraviolet,370032,2006,1,30000000.0,False,43549851.190476194
"Guardian, The",406816,2006,1,10000000.0,False,14516617.063492062
"Bon Cop, Bad Cop",479647,2006,1,8000000.0,False,11613293.650793651
We Are Marshall,758794,2006,1,65000000.0,False,94358010.91269842
Letters from Iwo Jima,498380,2006,1,19000000.0,False,27581572.420634918
"Science of Sleep, The",354899,2006,3,6000000.0,True,8709970.238095237
Clerks II,424345,2006,3,5000000.0,True,7258308.531746031
"History Boys, The",464049,2006,1,4000000.0,False,5806646.825396826
Curse of the Golden Flower,473444,2006,2,45000000.0,False,65324776.785714276
Paris je t&#39;aime,401711,2006,3,13000000.0,True,18871602.18253968
Aquamarine,429591,2006,3,12000000.0,True,17419940.476190474
Take the Lead,446046,2006,3,30000000.0,True,43549851.190476194
John Tucker Must Die,455967,2006,3,18000000.0,True,26129910.71428571
"Grudge 2, The",433386,2006,3,20000000.0,True,29033234.126984123
Monster House,385880,2006,3,75000000.0,True,108874627.97619046
Rang De Basanti,405508,2006,3,2200000.0,True,3193655.7539682533
"Ant Bully, The",429589,2006,2,50000000.0,False,72583085.31746031
Hogfather,765458,2006,3,9364800.0,True,13594521.547619045
Open Season,400717,2006,1,85000000.0,False,123391245.03968252
Flushed Away,424095,2006,0,149000000.0,False,216297594.2460317
"Host, The",468492,2006,3,11000000.0,True,15968278.769841269
Black Dahlia,387877,2006,1,50000000.0,False,72583085.31746031
DOA: Dead or Alive,398913,2006,3,21000000.0,True,30484895.83333333
Lady in the Water,452637,2006,2,70000000.0,False,101616319.44444443
Superman Returns,348150,2006,1,270000000.0,False,391948660.71428573
Fido,457572,2006,2,8000000.0,False,11613293.650793651
Snow cake,448124,2006,3,12000000.0,True,17419940.476190474
Loving Annabelle,323120,2006,3,900000.0,True,1306495.5357142857
Final Destination 3,414982,2006,3,25000000.0,True,36291542.65873016
"Painted Veil, The",446755,2006,3,19400000.0,True,28162237.1031746
Blood Diamond,450259,2006,1,100000000.0,False,145166170.63492063
When a Stranger Calls,455857,2006,3,15000000.0,True,21774925.595238097
Wendy Wu: Homecoming Warrior,790781,2006,3,6000000.0,True,8709970.238095237
Arthur and the Invisibles,344854,2006,0,86000000.0,False,124842906.74603173
"Lake House, The",410297,2006,3,40000000.0,True,58066468.25396825
"Break Up, The",452594,2006,1,52000000.0,False,75486408.73015872
Sherrybaby,423169,2006,3,2000000.0,True,2903323.412698413
Poseidon,409182,2006,2,160000000.0,False,232265873.015873
Bordertown,445935,2006,3,21000000.0,True,30484895.83333333
Altered,457275,2006,0,8000000.0,False,11613293.650793651
Bug,470705,2006,3,4000000.0,True,5806646.825396826
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,443453,2006,1,18000000.0,False,26129910.71428571
"Da Vinci Code, The",382625,2006,1,125000000.0,False,181457713.2936508
High School Musical,475293,2006,3,4200000.0,True,6096979.166666667
A fost sau n-a fost?,809407,2006,1,223000.0,False,323720.56051587296
Apocalypto,472043,2006,3,40000000.0,True,58066468.25396825
Click,389860,2006,3,82500000.0,True,119762090.77380951
Cow Belles,489007,2006,3,5000000.0,True,7258308.531746031
"Pink Panther, The",383216,2006,1,65000000.0,False,94358010.91269842
Mission: Impossible III,317919,2006,1,150000000.0,False,217749255.95238093
"Good German, The",452624,2006,1,32000000.0,False,46453174.603174604
Dreamgirls,443489,2006,3,70000000.0,True,101616319.44444443
Grandma&#39;s Boy,456554,2006,3,5000000.0,True,7258308.531746031
Babel,449467,2006,3,25000000.0,True,36291542.65873016
5ive Girls,494199,2006,3,3000000.0,True,4354985.1190476185
This is England,480025,2006,3,2380000.0,True,3454954.8611111105
"Unknown Woman, The",494271,2006,3,8000000.0,True,11613293.650793651
Accepted,384793,2006,1,23000000.0,False,33388219.246031743
"Covenant, The",475944,2006,3,20000000.0,True,29033234.126984123
Beerfest,486551,2006,3,17500000.0,True,25404079.86111111
Saw III,489270,2006,3,10000000.0,True,14516617.063492062
Another Gay Movie,443431,2006,3,500000.0,True,725830.8531746032
Madea&#39;s Family Reunion,455612,2006,0,6000000.0,False,8709970.238095237
All The King&#39;s Men,405676,2006,1,55000000.0,False,79841393.84920634
"Hills Have Eyes, The",454841,2006,3,15000000.0,True,21774925.595238097
Barnyard,414853,2006,3,51000000.0,True,74034747.02380952
Step Up,462590,2006,3,12000000.0,True,17419940.476190474
Happy Feet,366548,2006,3,100000000.0,True,145166170.63492063
Scary Movie 4,362120,2006,3,45000000.0,True,65324776.785714276
RV,449089,2006,3,50000000.0,True,72583085.31746031
Tenacious D in the Pick of Destiny,365830,2006,0,22000000.0,False,31936557.539682537
Tales from Earthsea,495596,2006,1,22000000.0,False,31936557.539682537
Miami Vice,430357,2006,1,135000000.0,False,195974330.35714287
"Fast and the Furious: Tokyo Drift , The",463985,2006,1,85000000.0,False,123391245.03968252
"Wicker Man, The",450345,2006,1,40000000.0,False,58066468.25396825
"Shaggy Dog, The",393735,2006,2,50000000.0,False,72583085.31746031
Talladega Nights: The Ballad of Ricky Bobby,415306,2006,2,72500000.0,False,105245473.71031745
failure to launch,427229,2006,1,50000000.0,False,72583085.31746031
World Trade Center,469641,2006,2,65000000.0,False,94358010.91269842
Over the Hedge,327084,2006,3,80000000.0,True,116132936.5079365
Rocky Balboa,479143,2006,1,24000000.0,False,34839880.95238095
Pledge This!,417056,2006,3,8300000.0,True,12048792.162698412
Deja Vu,453467,2006,1,75000000.0,False,108874627.97619046
Night of the Living Dead 3D,489244,2006,3,3000000.0,True,4354985.1190476185
Eight Below,397313,2006,0,40000000.0,False,58066468.25396825
Open Water 2: Adrift,470055,2006,3,1200000.0,True,1741994.0476190473
"Marine, The",419946,2006,3,20000000.0,True,29033234.126984123
"Last King of Scotland, The",455590,2006,2,6000000.0,False,8709970.238095237
Flags of Our Fathers,418689,2006,1,90000000.0,False,130649553.57142855
Return of the Living Dead: Necropolis,411805,2006,3,6000000.0,True,8709970.238095237
Death Proof,1028528,2007,3,25000000.0,True,35286507.31641442
Juno,467406,2007,3,7500000.0,True,10585952.194924327
Next,435705,2007,2,70000000.0,False,98802220.48596036
Ratatouille,382932,2007,1,150000000.0,False,211719043.8984865
Rush Hour 3,293564,2007,1,140000000.0,False,197604440.97192073
Resident Evil: Extinction,432021,2007,3,45000000.0,True,63515713.169545956
"Brave One, The",476964,2007,3,70000000.0,True,98802220.48596036
"Man from Earth, The",756683,2007,1,200000.0,False,282292.05853131536
Shrek the Third,413267,2007,3,160000000.0,True,225833646.8250523
Premonition,477071,2007,3,20000000.0,True,28229205.853131536
88 Minutes,411061,2007,1,30000000.0,False,42343808.77969731
"Bucket List, The",825232,2007,1,45000000.0,False,63515713.169545956
Pirates of the Caribbean: At World&#39;s End,449088,2007,3,300000000.0,True,423438087.796973
There Will Be Blood,469494,2007,0,25000000.0,False,35286507.31641442
Knocked Up,478311,2007,3,30000000.0,True,42343808.77969731
Hairspray,427327,2007,3,50000000.0,True,70573014.63282885
Son of Rambow,845046,2007,1,4913400.0,False,6935069.001938825
Persepolis,808417,2007,3,7300000.0,True,10303660.13639301
Tropa de Elite,861739,2007,3,4000000.0,True,5645841.170626308
Into the Wild,758758,2007,1,15000000.0,False,21171904.389848653
No Reservations,481141,2007,3,28000000.0,True,39520888.19438415
Stardust,486655,2007,3,70000000.0,True,98802220.48596036
Hot Fuzz,425112,2007,1,12000000.0,False,16937523.511878923
Harry Potter and the Order of the Phoenix,373889,2007,3,150000000.0,True,211719043.8984865
Fred Claus,486583,2007,1,100000000.0,False,141146029.2656577
"Simpsons Movie, The",462538,2007,3,75000000.0,True,105859521.94924325
Transformers,418279,2007,3,150000000.0,True,211719043.8984865
Ocean's Thirteen,496806,2007,1,85000000.0,False,119974124.87580903
Disturbia,486822,2007,3,20000000.0,True,28229205.853131536
"Golden Compass, The",385752,2007,3,180000000.0,True,254062852.67818382
Vacancy,452702,2007,0,19000000.0,False,26817745.56047496
I Am Legend,480249,2007,3,150000000.0,True,211719043.8984865
Sunshine,448134,2007,1,50000000.0,False,70573014.63282885
"Darjeeling Limited, The",838221,2007,1,16000000.0,False,22583364.68250523
Sweeney Todd: The Demon Barber of Fleet Street,408236,2007,1,50000000.0,False,70573014.63282885
Paranormal Activity,1179904,2007,3,15000.0,True,21171.904389848656
Superbad,829482,2007,3,20000000.0,True,28229205.853131536
"Kite Runner, The",419887,2007,0,20000000.0,False,28229205.853131536
No Country for Old Men,477348,2007,3,25000000.0,True,35286507.31641442
Becoming Jane,416508,2007,3,16500000.0,True,23289094.82883352
Waitress,473308,2007,3,2000000.0,True,2822920.585313154
P.S. I Love You,431308,2007,3,30000000.0,True,42343808.77969731
Enchanted,461770,2007,3,85000000.0,True,119974124.87580903
Live Free or Die Hard,337978,2007,1,110000000.0,False,155260632.19222346
3:10 to Yuma,381849,2007,0,55000000.0,False,77630316.09611173
Atonement,783233,2007,3,30000000.0,True,42343808.77969731
Diary of the Dead,848557,2007,3,2000000.0,True,2822920.585313154
Charlie Bartlett,423977,2007,2,12000000.0,False,16937523.511878923
After Sex,465375,2007,3,825000.0,True,1164454.741441676
Brooklyn Rules,283503,2007,3,8000000.0,True,11291682.341252616
Shooter,822854,2007,1,61000000.0,False,86099077.8520512
Teeth,780622,2007,3,2000000.0,True,2822920.585313154
Hitman,465494,2007,0,24000000.0,False,33875047.023757845
"Orphanage, The",464141,2007,3,3400000.0,True,4798964.995032361
Itty Bitty Titty Committee,496328,2007,3,1000000.0,True,1411460.292656577
"Lookout, The",427470,2007,3,16000000.0,True,22583364.68250523
Free Rainer,810868,2007,2,2500000.0,False,3528650.731641442
Trick &#39;r Treat,862856,2007,3,12000000.0,True,16937523.511878923
"4 Months, 3 Weeks and 2 Days",1032846,2007,3,852510.0,True,1203284.0140926584
"Diving Bell and the Butterfly, The",401383,2007,2,14000020.0,False,19760472.32639793
Michael Clayton,465538,2007,2,25000000.0,False,35286507.31641442
How About You,887745,2007,3,9000000.0,True,12703142.63390919
Auf der anderen Seite,880502,2007,3,3800000.0,True,5363549.112094993
5 Centimeters Per Second,983213,2007,1,5000000.0,False,7057301.463282884
Meet the Robinsons,396555,2007,1,150000000.0,False,211719043.8984865
Watching the Detectives,472205,2007,1,2000000.0,False,2822920.585313154
30 Days of Night,389722,2007,2,30000000.0,False,42343808.77969731
28 Weeks Later,463854,2007,3,15000000.0,True,21171904.389848653
Music and Lyrics,758766,2007,3,40000000.0,True,56458411.70626307
Gone Baby Gone,452623,2007,3,19000000.0,True,26817745.56047496
Margot at the Wedding,757361,2007,3,10000000.0,True,14114602.926565768
Hostel: Part II,498353,2007,3,10200000.0,True,14396894.985097082
Fracture,488120,2007,1,10000000.0,False,14114602.926565768
Young People Fucking,913445,2007,1,1500000.0,False,2117190.4389848653
Charlie Wilson&#39;s War,472062,2007,3,75000000.0,True,105859521.94924325
Shelter,942384,2007,1,500000.0,False,705730.1463282885
My Blueberry Nights,765120,2007,3,10000000.0,True,14114602.926565768
Lars and the real Girl,805564,2007,3,12000000.0,True,16937523.511878923
Steam,892100,2007,3,2200000.0,True,3105212.643844469
I Could Never Be Your Woman,466839,2007,3,24000000.0,True,33875047.023757845
Death Defying Acts,472071,2007,3,20000000.0,True,28229205.853131536
Eastern Promises,765443,2007,3,51500000.0,True,72690205.0718137
Beowulf,442933,2007,3,70000000.0,True,98802220.48596036
Sydney White,815244,2007,3,16500000.0,True,23289094.82883352
1408,450385,2007,3,25000000.0,True,35286507.31641442
Elizabeth: The Golden Age,414055,2007,3,55000000.0,True,77630316.09611173
"Nanny Diaries, The",489237,2007,3,20000000.0,True,28229205.853131536
"Mist, The",884328,2007,3,18000000.0,True,25406285.26781838
Bridge to Terabithia,398808,2007,3,60000000.0,True,84687617.55939461
Timecrimes,480669,2007,0,2600000.0,False,3669796.7609070996
Irina Palm,762110,2007,3,4500000.0,True,6351571.316954595
Dan in Real Life,480242,2007,3,25000000.0,True,35286507.31641442
Inside,856288,2007,3,3000000.0,True,4234380.877969731
[Rec],1038988,2007,3,1500000.0,True,2117190.4389848653
Halloween,373883,2007,3,15000000.0,True,21171904.389848653
Blades of Glory,445934,2007,3,53000000.0,True,74807395.51079857
TMNT,453556,2007,1,34000000.0,False,47989649.95032362
99 francs,875113,2007,1,13442285.0,False,18973251.520073112
Before the Devil Knows You&#39;re Dead,292963,2007,2,18000000.0,False,25406285.26781838
I Know Who Killed Me,897361,2007,3,12000000.0,True,16937523.511878923
Across the Universe,445922,2007,3,45000000.0,True,63515713.169545956
"Number 23, The",481369,2007,1,30000000.0,False,42343808.77969731
We Own the Night,498399,2007,0,21000000.0,False,29640666.14578811
Hannibal Rising,367959,2007,1,50000000.0,False,70573014.63282885
Whisper,435528,2007,2,12000000.0,False,16937523.511878923
P2,804516,2007,3,3500000.0,True,4940111.024298019
Freedom Writers,463998,2007,1,21000000.0,False,29640666.14578811
"Life Before Her Eyes, The",815178,2007,3,8000000.0,True,11291682.341252616
"Messengers, The",425430,2007,3,16000000.0,True,22583364.68250523
"Tracey Fragments, The",801526,2007,3,700000.0,True,988022.2048596038
Fantastic Four: Rise of the Silver Surfer,486576,2007,3,130000000.0,True,183489838.045355
Chakde! India,871510,2007,3,6300000.0,True,8892199.843736434
Shut em up,465602,2007,1,39000000.0,False,55046951.413606495
Gracie,441007,2007,3,9000000.0,True,12703142.63390919
Spider-Man 3,413300,2007,2,258000000.0,False,364156755.50539684
"Lust, Caution",808357,2007,3,15000000.0,True,21171904.389848653
"Bourne Ultimatum, The",440963,2007,2,70000000.0,False,98802220.48596036
Dead Silence,455760,2007,1,20000000.0,False,28229205.853131536
Norbit,477051,2007,2,10000000.0,False,14114602.926565768
Racing Daylight,840363,2007,3,550000.0,True,776303.1609611172
Saw IV,890870,2007,3,10000000.0,True,14114602.926565768
Epic Movie,799949,2007,3,20000000.0,True,28229205.853131536
"Run, Fatboy, Run",425413,2007,1,10000000.0,False,14114602.926565768
I&#39;m Not There.,368794,2007,1,20000000.0,False,28229205.853131536
Awake,211933,2007,3,86000000.0,True,121385585.1684656
Lions for lambs,891527,2007,0,35000000.0,False,49401110.24298018
Zodiac,443706,2007,1,65000000.0,False,91744919.0226775
Meduzot,807721,2007,3,1800000.0,True,2540628.5267818384
American Gangster,765429,2007,1,100000000.0,False,141146029.2656577
Bee Movie,389790,2007,1,150000000.0,False,211719043.8984865
Cleaner,896798,2007,1,25000000.0,False,35286507.31641442
"Reaping, The",444682,2007,3,40000000.0,True,56458411.70626307
"Water Horse, The",760329,2007,0,40000000.0,False,56458411.70626307
"Assassination of Jesse James by the Coward Robert Ford, The",443680,2007,1,30000000.0,False,42343808.77969731
Aliens vs. Predator: Requiem,758730,2007,3,40000000.0,True,56458411.70626307
American Pie Presents: Beta House,974959,2007,2,10000000.0,False,14114602.926565768
Underdog,467110,2007,1,25000000.0,False,35286507.31641442
"Heartbreak Kid, The",408839,2007,2,60000000.0,False,84687617.55939461
Mr. Bean&#39;s Holiday,453451,2007,0,25000000.0,False,35286507.31641442
Ghost Rider,259324,2007,0,110000000.0,False,155260632.19222346
A Perfect Stranger,457433,2007,3,60795000.0,True,85809728.4920566
Christmas Is Here Again,762148,2007,3,1000000.0,True,1411460.292656577
August Rush,426931,2007,3,25000000.0,True,35286507.31641442
National Treasure: Book of Secrets,465234,2007,3,130000000.0,True,183489838.045355
Surfs Up,423294,2007,1,85000000.0,False,119974124.87580903
This Christmas,937375,2007,3,13000000.0,True,18348983.804535497
Starship Troopers 3: Marauder,844760,2008,3,9000000.0,True,12233433.811883716
WALL-E,910970,2008,1,180000000.0,False,244668676.23767433
"Bank Job, The",200465,2008,3,20000000.0,True,27185408.470852703
Jumper,489099,2008,1,85000000.0,False,115537986.00112398
In Bruges,780536,2008,1,15000000.0,False,20389056.35313953
21,478087,2008,3,35000000.0,True,47574464.82399222
"Dark Knight, The",468569,2008,3,185000000.0,True,251465028.35538748
"Love Guru, The",811138,2008,1,62000000.0,False,84274766.25964339
